County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Terry,Texas,11,0,0,0,0.0%,3,0,33.1737093,-102.3349442,2020-05-01 22:15 EDT,48,445,12.615,0.8719778042013476
Pecos,Texas,11,2,0,0,0.0%,0,0,30.781019297000107,-102.72354026100001,2020-05-01 22:15 EDT,48,371,15.797,0.6963347471038804
Dallam,Texas,10,0,1,0,10.0%,1,0,36.277784485,-102.602126488,2020-05-01 22:15 EDT,48,111,7.243,1.380643379814994
San Jacinto,Texas,9,0,0,0,0.0%,0,0,29.2961300000001,-94.78311999999993,2020-05-01 22:15 EDT,48,407,27.819,0.3235198964736331
Starr,Texas,9,0,0,0,0.0%,0,0,26.56239356,-98.7374608969999,2020-05-01 22:15 EDT,48,427,63.894,0.14085829655366702
Swisher,Texas,9,0,0,0,0.0%,1,0,34.530624216999996,-101.734868567,2020-05-01 22:15 EDT,48,437,7.484,1.202565473009086
Wood,Texas,9,1,0,0,0.0%,0,0,32.782113275,-95.37213601699993,2020-05-01 22:15 EDT,48,499,43.815,0.20540910647038688
Jackson,Texas,8,2,0,0,0.0%,3,0,28.9555809610001,-96.5787464359999,2020-05-01 22:15 EDT,48,239,14.820,0.5398110661268556
Kleberg,Texas,8,0,1,0,12.5%,0,0,27.4335355100001,-97.732553952,2020-05-01 22:15 EDT,48,273,31.425,0.2545743834526651
Trinity,Texas,8,0,0,0,0.0%,2,0,31.093698276999998,-95.13167772599992,2020-05-01 22:15 EDT,48,455,14.569,0.5491111263641979
Parmer,Texas,8,2,0,0,0.0%,0,0,34.53012115800004,-102.78453514499996,2020-05-01 22:15 EDT,48,369,9.852,0.8120178643930166
Goliad,Texas,7,0,0,0,0.0%,1,0,28.657058443,-97.4264232529999,2020-05-01 22:15 EDT,48,175,7.531,0.9294914354003452
Palo Pinto,Texas,7,0,1,0,14.3%,0,0,32.7679800000001,-98.2996899999999,2020-05-01 22:15 EDT,48,363,28.317,0.2472013278242752
Zapata,Texas,7,0,0,0,0.0%,0,0,27.009986526,-99.16702508799999,2020-05-01 22:15 EDT,48,505,14.369,0.48715985802769846
Frio,Texas,7,0,0,0,0.0%,1,0,28.867709593,-99.10822665200001,2020-05-01 22:15 EDT,48,163,19.394,0.3609363720738372
Cooke,Texas,7,0,0,0,0.0%,0,0,33.6412726460001,-97.21703483299999,2020-05-01 22:15 EDT,48,097,39.571,0.17689722271360342
Wheeler,Texas,7,0,0,0,0.0%,0,0,35.40126040200005,-100.26967226499994,2020-05-01 22:15 EDT,48,483,5.482,1.2769062385990515
Blanco,Texas,6,0,0,0,0.0%,0,0,30.26638227,-98.39975934,2020-05-01 22:15 EDT,48,031,11.279,0.531962053373526
Camp,Texas,6,0,0,0,0.0%,5,0,32.973205943,-94.978571726,2020-05-01 22:15 EDT,48,063,12.813,0.4682744088035589
Lavaca,Texas,6,0,1,0,16.7%,1,0,29.38432888,-96.93010975,2020-05-01 22:15 EDT,48,285,19.941,0.3008876184744998
Leon,Texas,6,1,0,0,0.0%,0,0,31.296466115,-95.995521509,2020-05-01 22:15 EDT,48,289,17.098,0.35091823605100014
Montague,Texas,6,0,1,0,16.7%,0,0,33.6746123950001,-97.7247397359999,2020-05-01 22:15 EDT,48,337,19.409,0.3091349374001751
Tyler,Texas,6,0,0,0,0.0%,0,0,30.7712325050001,-94.376535373,2020-05-01 22:15 EDT,48,457,21.496,0.27912169705991813
Uvalde,Texas,6,0,0,0,0.0%,6,0,29.3573635290001,-99.762189855,2020-05-01 22:15 EDT,48,463,27.009,0.22214817283127847
Hansford,Texas,6,0,0,0,0.0%,0,0,36.2775021940001,-101.354511805,2020-05-01 22:15 EDT,48,195,5.547,1.0816657652785289
Bandera,Texas,6,0,0,0,0.0%,0,0,29.7472028110001,-99.246267734,2020-05-01 22:15 EDT,48,019,21.763,0.27569728438174884
Bee,Texas,6,0,0,0,0.0%,0,0,28.4173643460001,-97.74112568700001,2020-05-01 22:15 EDT,48,025,32.691,0.18353675323483526
Houston,Texas,6,1,0,0,0.0%,0,0,31.31765234,-95.42240553,2020-05-01 22:15 EDT,48,225,22.955,0.2613809627532128
Kerr,Texas,5,0,0,0,0.0%,2,0,30.0614966690001,-99.350214533,2020-05-01 22:15 EDT,48,265,51.365,0.09734254842791784
Live Oak,Texas,5,0,0,0,0.0%,0,0,29.5540300000001,-98.32868,2020-05-01 22:15 EDT,48,297,12.123,0.4124391652231296
Lynn,Texas,5,0,1,0,20.0%,0,0,33.176836408,-101.815997293,2020-05-01 22:15 EDT,48,305,5.808,0.8608815426997245
Morris,Texas,5,0,0,0,0.0%,2,0,33.11342037,-94.73233824,2020-05-01 22:15 EDT,48,343,12.424,0.40244687701223436
Reeves,Texas,5,0,0,0,0.0%,0,0,31.3229498690001,-103.693042564,2020-05-01 22:15 EDT,48,389,15.125,0.3305785123966942
Hamilton,Texas,5,0,0,0,0.0%,0,0,31.704759091,-98.1106215,2020-05-01 22:15 EDT,48,193,8.269,0.6046680372475511
Freestone,Texas,5,2,0,0,0.0%,0,0,31.70266446300008,-96.14935708099995,2020-05-01 22:15 EDT,48,161,19.709,0.2536912070627632
Hartley,Texas,5,1,0,0,0.0%,0,0,35.839963332000025,-102.60279146499994,2020-05-01 22:15 EDT,48,205,5.767,0.8670019074041962
Falls,Texas,4,0,0,0,0.0%,0,0,31.25318333,-96.93577343,2020-05-01 22:15 EDT,48,145,17.299,0.2312272385687034
Hopkins,Texas,4,0,0,0,0.0%,4,0,33.14926045,-95.5636767,2020-05-01 22:15 EDT,48,223,36.240,0.11037527593818984
Robertson,Texas,4,0,0,0,0.0%,0,0,31.02699864,-96.51276066,2020-05-01 22:15 EDT,48,395,16.890,0.23682652457075193
Young,Texas,4,0,1,0,25.0%,0,0,33.1772920120001,-98.688426011,2020-05-01 22:15 EDT,48,503,18.114,0.2208236722976703
Howard,Texas,4,0,1,0,25.0%,0,0,32.306107858000104,-101.435461782,2020-05-01 22:15 EDT,48,227,36.667,0.1090899173643876
Jack,Texas,4,0,0,0,0.0%,0,0,33.2334472800001,-98.17249922100001,2020-05-01 22:15 EDT,48,237,8.842,0.4523863379325944
Bosque,Texas,4,0,0,0,0.0%,0,0,31.90042608900007,-97.63441083499998,2020-05-01 22:15 EDT,48,035,18.122,0.2207261891623441
Clay,Texas,3,0,0,0,0.0%,0,0,33.783761719,-98.208943013,2020-05-01 22:15 EDT,48,077,10.387,0.28882256666987577
Comanche,Texas,3,0,1,0,33.3%,0,0,31.9480852360001,-98.558249565,2020-05-01 22:15 EDT,48,093,13.495,0.2223045572434235
Eastland,Texas,3,0,0,0,0.0%,0,0,32.32711371,-98.83236081,2020-05-01 22:15 EDT,48,133,18.270,0.16420361247947454
Karnes,Texas,3,0,0,0,0.0%,2,0,28.9056308130001,-97.85942122600001,2020-05-01 22:15 EDT,48,255,15.387,0.19496977968414894
Lamb,Texas,3,0,0,0,0.0%,0,0,34.068597697,-102.351633419,2020-05-01 22:15 EDT,48,279,13.262,0.22621022470215654
Llano,Texas,3,0,0,0,0.0%,0,0,30.70568237,-98.68396033,2020-05-01 22:15 EDT,48,299,20.640,0.14534883720930233
Oldham,Texas,3,0,1,0,33.3%,0,0,35.40495423,-102.6028899,2020-05-01 22:15 EDT,48,359,2.090,1.4354066985645935
Jim Wells,Texas,3,0,0,0,0.0%,0,0,27.7313145690001,-98.08982111700001,2020-05-01 22:15 EDT,48,249,41.192,0.0728296756651777
Lampasas,Texas,3,0,0,0,0.0%,0,0,31.196240902000106,-98.24140875599993,2020-05-01 22:15 EDT,48,281,20.640,0.14534883720930233
Floyd,Texas,3,0,0,0,0.0%,0,0,34.0723800060001,-101.303214107,2020-05-01 22:15 EDT,48,153,5.872,0.5108991825613078
McCulloch,Texas,3,0,0,0,0.0%,0,0,31.1987439050001,-99.347409484,2020-05-01 22:15 EDT,48,307,8.098,0.3704618424302297
Winkler,Texas,3,0,0,0,0.0%,0,0,31.850001497000108,-103.04827883200001,2020-05-01 22:15 EDT,48,495,7.802,0.3845167905665214
Jim Hogg,Texas,3,0,0,0,0.0%,0,0,27.043380854000077,-98.697226427,2020-05-01 22:15 EDT,48,247,5.282,0.5679666792881485
Aransas,Texas,2,0,0,0,0.0%,0,0,28.245977574,-97.0418175,2020-05-01 22:15 EDT,48,007,24.763,0.08076565844203044
Crane,Texas,2,0,0,0,0.0%,2,0,31.42846649,-102.5155684,2020-05-01 22:15 EDT,48,103,4.839,0.4133085348212441
Gaines,Texas,2,0,0,0,0.0%,0,0,32.74072696,-102.6349943,2020-05-01 22:15 EDT,48,165,20.321,0.09842035332906846
Gillespie,Texas,2,1,0,0,0.0%,1,0,30.318025849,-98.94627636799999,2020-05-01 22:15 EDT,48,171,26.208,0.0763125763125763
Martin,Texas,2,0,0,0,0.0%,0,0,32.306067673,-101.951138447,2020-05-01 22:15 EDT,48,317,5.614,0.3562522265764161
Newton,Texas,2,0,0,0,0.0%,1,0,30.785293452000108,-93.745014563,2020-05-01 22:15 EDT,48,351,14.057,0.1422778686775272
Lee,Texas,2,0,0,0,0.0%,0,0,30.310664617000107,-96.96567820799999,2020-05-01 22:15 EDT,48,287,16.952,0.11798017932987256
Crosby,Texas,2,0,1,0,50.0%,0,0,33.6145754660001,-101.2998438,2020-05-01 22:15 EDT,48,107,5.861,0.34123869646817945
Callahan,Texas,2,0,0,0,0.0%,0,0,32.297750149,-99.37351040600001,2020-05-01 22:15 EDT,48,059,13.770,0.14524328249818447
Rains,Texas,2,0,0,0,0.0%,0,0,32.869059816000096,-95.7860161629999,2020-05-01 22:15 EDT,48,379,11.473,0.1743223219733287
Scurry,Texas,2,0,0,0,0.0%,0,0,32.746300524,-100.91640506200001,2020-05-01 22:15 EDT,48,415,17.239,0.1160160102094089
Armstrong,Texas,2,0,0,0,0.0%,0,0,34.965119059000074,-101.35728069299995,2020-05-01 22:15 EDT,48,011,1.916,1.0438413361169103
Duval,Texas,2,0,0,0,0.0%,0,0,27.681278280000072,-98.50883790199998,2020-05-01 22:15 EDT,48,131,11.355,0.17613386173491852
Roberts,Texas,2,0,0,0,0.0%,0,0,35.83862346400008,-100.813504063,2020-05-01 22:15 EDT,48,393,0.885,2.2598870056497176
Carson,Texas,2,0,0,0,0.0%,0,0,35.403429807000066,-101.354137618,2020-05-01 22:15 EDT,48,065,6.032,0.33156498673740054
Cottle,Texas,2,0,0,0,0.0%,0,0,34.07764233000006,-100.278645241,2020-05-01 22:15 EDT,48,101,1.623,1.2322858903265557
Lipscomb,Texas,2,0,0,0,0.0%,0,0,36.27780424200007,-100.273165782,2020-05-01 22:15 EDT,48,295,3.469,0.5765350245027385
Franklin,Texas,1,0,0,0,0.0%,0,0,33.1754864150001,-95.218386688,2020-05-01 22:15 EDT,48,159,10.679,0.09364172675344133
Hemphill,Texas,1,0,0,0,0.0%,0,0,35.8374774690001,-100.270414481,2020-05-01 22:15 EDT,48,211,4.061,0.2462447672986949
Knox,Texas,1,0,0,0,0.0%,0,0,33.6061208350001,-99.7413804759999,2020-05-01 22:15 EDT,48,275,3.733,0.2678810608090008
Mitchell,Texas,1,0,0,0,0.0%,0,0,32.3061896300001,-100.921190985,2020-05-01 22:15 EDT,48,335,8.558,0.11684973124561814
Dickens,Texas,1,0,0,0,0.0%,0,0,33.616571699000104,-100.778822367,2020-05-01 22:15 EDT,48,125,2.216,0.4512635379061372
Madison,Texas,1,0,0,0,0.0%,0,0,30.96554710700011,-95.9283315009999,2020-05-01 22:15 EDT,48,313,14.128,0.07078142695356739
Delta,Texas,1,0,0,0,0.0%,0,0,33.3857860110001,-95.67248555599993,2020-05-01 22:15 EDT,48,119,5.215,0.19175455417066156
Concho,Texas,1,0,0,0,0.0%,0,0,31.326584432000107,-99.86393674799999,2020-05-01 22:15 EDT,48,095,4.233,0.2362390739428301
Stephens,Texas,1,0,0,0,0.0%,0,0,32.7358191980001,-98.83606969899999,2020-05-01 22:15 EDT,48,429,9.372,0.10670081092616304
Dimmit,Texas,1,0,0,0,0.0%,0,0,28.42249933700004,-99.75685975399996,2020-05-01 22:15 EDT,48,127,10.663,0.09378223764419019
Motley,Texas,1,0,0,0,0.0%,0,0,34.07406374900006,-100.77983713499998,2020-05-01 22:15 EDT,48,345,1.156,0.8650519031141869
Wilbarger,Texas,1,0,0,0,0.0%,0,0,34.08017734400005,-99.24080972499996,2020-05-01 22:15 EDT,48,487,12.906,0.07748334108166745
La Salle,Texas,1,0,0,0,0.0%,0,0,28.792190000000065,-96.66957999999994,2020-05-01 22:15 EDT,48,283,7.409,0.13497098123903362
Red River,Texas,1,0,0,0,0.0%,0,0,33.620520028000044,-95.05017125499997,2020-05-01 22:15 EDT,48,387,12.275,0.0814663951120163
Sabine,Texas,1,0,0,0,0.0%,0,0,31.34647718400004,-93.87096353699995,2020-05-01 22:15 EDT,48,403,10.458,0.09562057754828839
Zavala,Texas,1,0,0,0,0.0%,0,0,28.866169290000077,-99.76052830299992,2020-05-01 22:15 EDT,48,507,12.131,0.08243343500123651
Childress,Texas,1,0,0,0,0.0%,0,0,34.529255535000054,-100.20749841899999,2020-05-01 22:15 EDT,48,075,7.226,0.1383891502906172
Yoakum,Texas,1,0,0,0,0.0%,0,0,33.172926948000004,-102.82760582799999,2020-05-01 22:15 EDT,48,501,8.571,0.11667250029168126
Brooks,Texas,1,0,0,0,0.0%,0,0,27.03152599400005,-98.21865819399994,2020-05-01 22:15 EDT,48,047,7.180,0.1392757660167131
Cochran,Texas,1,0,0,0,0.0%,0,0,33.604098596000036,-102.82835117499997,2020-05-01 22:15 EDT,48,079,2.904,0.34435261707988984
Nolan,Texas,1,0,0,0,0.0%,0,0,32.30344861100008,-100.40604446599994,2020-05-01 22:15 EDT,48,353,14.966,0.0668181210744354
Coleman,Texas,1,0,0,0,0.0%,0,0,31.773164259000048,-99.45352719199995,2020-05-01 22:15 EDT,48,083,8.391,0.11917530687641521
Runnels,Texas,1,0,0,0,0.0%,0,0,31.831131235000054,-99.97614367799996,2020-05-01 22:15 EDT,48,399,10.310,0.09699321047526673
Garza,Texas,1,0,0,0,0.0%,0,0,33.17988346500005,-101.29843647999996,2020-05-01 22:15 EDT,48,169,6.288,0.15903307888040713
Glasscock,Texas,1,0,0,0,0.0%,0,0,31.869403196000064,-101.52065979799994,2020-05-01 22:15 EDT,48,173,1.430,0.6993006993006994
Brewster,Texas,1,1,0,0,0.0%,0,0,29.81225200200004,-103.25180857399994,2020-05-01 22:15 EDT,48,043,9.216,0.10850694444444443
Fairfield,Connecticut,11612,318,839,29,7.2%,63,0,41.16633,-73.22876,2020-05-01 22:15 EDT,09,001,944.348,12.296314494233057
New Haven,Connecticut,7900,364,533,21,6.7%,0,0,41.30801,-72.92432,2020-05-01 22:15 EDT,09,009,859.339,9.19311238056227
Hartford,Connecticut,5931,330,715,17,12.1%,0,0,41.76375,-72.67394,2020-05-01 22:15 EDT,09,003,894.730,6.628815396823622
Litchfield,Connecticut,1014,51,86,6,8.5%,0,0,41.74626,-73.18895,2020-05-01 22:15 EDT,09,005,183.031,5.540045128967225
Middlesex,Connecticut,687,30,82,3,11.9%,0,0,41.46306660000001,-72.53470405,2020-05-01 22:15 EDT,09,007,163.368,4.205229910386367
New London,Connecticut,603,39,42,6,7.0%,0,0,41.3565,-72.09626,2020-05-01 22:15 EDT,09,011,268.881,2.2426277795753515
Tolland,Connecticut,446,9,38,2,8.5%,0,0,41.85504483,-72.33656749,2020-05-01 22:15 EDT,09,013,151.269,2.948389954319788
Windham,Connecticut,200,14,2,0,1.0%,0,0,41.82994751,-71.98750959,2020-05-01 22:15 EDT,09,015,116.538,1.71617841390791
Orleans,Louisiana,6495,43,437,3,6.7%,0,0,30.03843182,-89.90055149,2020-05-01 22:15 EDT,22,071,389.648,16.6688908963988
Jefferson,Louisiana,6305,108,368,22,5.8%,0,0,29.9596,-90.17182,2020-05-01 22:15 EDT,22,051,435.300,14.484263726165862
East Baton Rouge,Louisiana,1989,115,146,9,7.3%,0,0,30.53926541,-91.09217012,2020-05-01 22:15 EDT,22,033,444.094,4.478781519227911
Caddo,Louisiana,1579,39,113,6,7.2%,0,0,32.75632,-93.97374,2020-05-01 22:15 EDT,22,017,248.361,6.35768095634983
St. Tammany,Louisiana,1270,50,112,2,8.8%,0,0,30.39408,-89.89506999999998,2020-05-01 22:15 EDT,22,103,252.093,5.037823342972633
St. John the Baptist,Louisiana,771,3,71,2,9.2%,0,0,30.07866499,-90.54541322,2020-05-01 22:15 EDT,22,095,43.446,17.74616765640105
Ouachita,Louisiana,730,24,21,5,2.9%,0,0,32.47831651,-92.15480686,2020-05-01 22:15 EDT,22,073,156.075,4.677238507127984
Lafourche,Louisiana,661,10,50,5,7.6%,0,0,29.765290000000004,-90.76881,2020-05-01 22:15 EDT,22,057,98.214,6.730201396949519
Ascension,Louisiana,627,34,40,0,6.4%,0,0,30.20549338,-90.9088583,2020-05-01 22:15 EDT,22,005,121.176,5.174291938997821
St. Charles,Louisiana,573,3,38,0,6.6%,0,0,29.9052798,-90.3824403,2020-05-01 22:15 EDT,22,089,52.724,10.867915939610045
Tangipahoa,Louisiana,565,12,23,1,4.1%,0,0,30.64545741,-90.41177337,2020-05-01 22:15 EDT,22,105,130.504,4.3293692147367135
St. Bernard,Louisiana,469,5,20,0,4.3%,0,0,29.86715,-89.85868,2020-05-01 22:15 EDT,22,087,45.694,10.26392961876833
Lafayette,Louisiana,463,8,20,0,4.3%,0,0,30.20678822,-92.06389372,2020-05-01 22:15 EDT,22,055,240.091,1.9284354682183007
Iberville,Louisiana,459,9,30,0,6.5%,0,0,30.25861183,-91.35399609,2020-05-01 22:15 EDT,22,047,32.956,13.927661123922809
Terrebonne,Louisiana,450,13,33,1,7.3%,0,0,29.43006669,-90.87546183,2020-05-01 22:15 EDT,22,109,112.587,3.996909056995923
Calcasieu,Louisiana,437,48,29,0,6.6%,0,0,30.229699199999995,-93.35799892,2020-05-01 22:15 EDT,22,019,200.182,2.1830134577534444
Bossier,Louisiana,287,1,17,0,5.9%,0,0,32.67886191,-93.60531071,2020-05-01 22:15 EDT,22,015,126.131,2.275412071576377
Washington,Louisiana,273,11,21,3,7.7%,0,0,30.85339216,-90.04050446,2020-05-01 22:15 EDT,22,117,46.457,5.876401833953979
Rapides,Louisiana,270,5,10,0,3.7%,0,0,31.19843924,-92.53308595,2020-05-01 22:15 EDT,22,079,131.546,2.052513949492953
Iberia,Louisiana,261,4,21,0,8.0%,0,0,29.8980112,-91.72954301,2020-05-01 22:15 EDT,22,045,72.691,3.59054078221513
St. James,Louisiana,247,1,19,0,7.7%,0,0,30.41825,-91.09344,2020-05-01 22:15 EDT,22,093,21.357,11.56529475113546
St. Martin,Louisiana,241,9,17,0,7.1%,0,0,30.12895397,-91.60824755,2020-05-01 22:15 EDT,22,099,53.752,4.4835541003125465
Livingston,Louisiana,229,32,15,0,6.6%,0,0,30.45023884,-90.73914828,2020-05-01 22:15 EDT,22,063,138.111,1.6580866114936539
De Soto,Louisiana,194,4,11,0,5.7%,0,0,32.05631831,-93.73641134,2020-05-01 22:15 EDT,22,031,27.216,7.128159905937684
St. Mary,Louisiana,193,2,23,3,11.9%,0,0,29.71330317,-91.44813878,2020-05-01 22:15 EDT,22,101,51.734,3.730622028066649
Assumption,Louisiana,189,7,6,0,3.2%,0,0,29.9008158,-91.06259177,2020-05-01 22:15 EDT,22,007,22.714,8.320859381879016
St. Landry,Louisiana,181,1,44,2,24.3%,0,0,30.84436,-92.2579,2020-05-01 22:15 EDT,22,097,83.449,2.1689894426535967
Plaquemines,Louisiana,179,2,17,0,9.5%,0,0,29.48327508,-89.6525564,2020-05-01 22:15 EDT,22,075,23.373,7.658409275659949
Acadia,Louisiana,133,3,10,0,7.5%,0,0,30.29050871,-92.41197696,2020-05-01 22:15 EDT,22,001,62.568,2.1256872522695307
Franklin,Louisiana,130,5,3,0,2.3%,0,0,32.13329942700011,-91.673797081,2020-05-01 22:15 EDT,22,041,20.322,6.397008168487353
West Feliciana,Louisiana,129,14,2,0,1.6%,0,0,30.8819257600001,-91.4169597279999,2020-05-01 22:15 EDT,22,125,15.377,8.389152630552124
East Feliciana,Louisiana,128,6,14,0,10.9%,0,0,30.844826069000106,-91.04601836599993,2020-05-01 22:15 EDT,22,037,19.499,6.564439202010359
Union,Louisiana,125,8,6,0,4.8%,0,0,32.8318561880001,-92.374800889,2020-05-01 22:15 EDT,22,111,22.475,5.561735261401557
West Baton Rouge,Louisiana,108,10,19,1,17.6%,0,0,30.45019000000001,-91.20511,2020-05-01 22:15 EDT,22,121,25.860,4.176334106728539
Pointe Coupee,Louisiana,104,5,15,0,14.4%,0,0,30.7346500000001,-91.43281,2020-05-01 22:15 EDT,22,077,22.158,4.693564401119234
Webster,Louisiana,92,7,4,0,4.3%,0,0,32.71359019,-93.33509249,2020-05-01 22:15 EDT,22,119,39.631,2.321415053871969
Allen,Louisiana,90,0,9,0,10.0%,0,0,30.6527174,-92.82796952,2020-05-01 22:15 EDT,22,003,25.661,3.5072678383539224
Natchitoches,Louisiana,86,2,4,0,4.7%,0,0,31.7825,-93.12601,2020-05-01 22:15 EDT,22,069,38.963,2.2072222364807637
Lincoln,Louisiana,85,0,8,0,9.4%,0,0,33.98547052,-91.55475994,2020-05-01 22:15 EDT,22,061,47.356,1.7949151110735704
Bienville,Louisiana,77,0,13,0,16.9%,0,0,32.34725238,-93.05591905,2020-05-01 22:15 EDT,22,013,13.668,5.633596722270998
Avoyelles,Louisiana,73,2,7,0,9.6%,0,0,31.07628851,-92.00134123,2020-05-01 22:15 EDT,22,009,40.882,1.7856269262756226
Richland,Louisiana,66,8,0,0,0.0%,0,0,32.41776224,-91.76340821,2020-05-01 22:15 EDT,22,083,20.474,3.2236006642571065
Jefferson Davis,Louisiana,63,1,6,0,9.5%,0,0,30.26768508300011,-92.8141435379999,2020-05-01 22:15 EDT,22,053,31.467,2.0020974354085235
Claiborne,Louisiana,59,0,7,0,11.9%,0,0,32.82278787,-92.99576115,2020-05-01 22:15 EDT,22,027,16.153,3.6525722775954934
Morehouse,Louisiana,52,0,4,0,7.7%,0,0,32.8201776540001,-91.801805865,2020-05-01 22:15 EDT,22,067,25.992,2.0006155740227762
Evangeline,Louisiana,51,2,1,0,2.0%,0,0,30.72895002,-92.405885,2020-05-01 22:15 EDT,22,039,33.636,1.5162326079200859
Beauregard,Louisiana,42,3,3,0,7.1%,0,0,30.64850162,-93.34333182,2020-05-01 22:15 EDT,22,011,36.769,1.142266583263075
Catahoula,Louisiana,40,4,2,0,5.0%,0,0,31.666355100000004,-91.84685928,2020-05-01 22:15 EDT,22,025,9.893,4.0432629131709295
Jackson,Louisiana,40,6,2,0,5.0%,0,0,32.301987792,-92.55763308199994,2020-05-01 22:15 EDT,22,049,15.926,2.511616225040814
Concordia,Louisiana,39,1,4,0,10.3%,0,0,31.449419401999997,-91.643173715,2020-05-01 22:15 EDT,22,029,20.021,1.947954647619999
Winn,Louisiana,38,6,2,0,5.3%,0,0,31.944314772,-92.636648829,2020-05-01 22:15 EDT,22,127,14.494,2.6217745273906443
Vermilion,Louisiana,37,2,1,0,2.7%,0,0,29.852994306,-92.31213269700001,2020-05-01 22:15 EDT,22,113,59.867,0.6180366479028514
Red River,Louisiana,29,4,5,0,17.2%,0,0,32.09307819,-93.33989490100001,2020-05-01 22:15 EDT,22,081,8.618,3.365049895567417
St. Helena,Louisiana,28,0,1,0,3.6%,0,0,30.821929917,-90.71040379,2020-05-01 22:15 EDT,22,091,10.411,2.6894630679089424
Caldwell,Louisiana,20,2,0,0,0.0%,0,0,32.0922523,-92.11650781799999,2020-05-01 22:15 EDT,22,021,9.996,2.000800320128051
Sabine,Louisiana,17,0,1,0,5.9%,0,0,31.5713204700001,-93.52722547699993,2020-05-01 22:15 EDT,22,085,24.088,0.705745599468615
Vernon,Louisiana,16,0,2,0,12.5%,0,0,31.10830016,-93.18407486,2020-05-01 22:15 EDT,22,115,51.007,0.3136824357441136
Grant,Louisiana,14,1,0,0,0.0%,0,0,32.782135499999995,-108.2836485,2020-05-01 22:15 EDT,22,043,22.348,0.6264542688383747
East Carroll,Louisiana,9,0,0,0,0.0%,0,0,32.7308685790001,-91.23907794199994,2020-05-01 22:15 EDT,22,035,7.225,1.245674740484429
Madison,Louisiana,7,0,0,0,0.0%,0,0,32.3640052690001,-91.248975236,2020-05-01 22:15 EDT,22,065,11.472,0.610181311018131
West Carroll,Louisiana,4,0,0,0,0.0%,0,0,32.788461088000105,-91.456818994,2020-05-01 22:15 EDT,22,123,11.180,0.35778175313059035
Cameron,Louisiana,3,0,0,0,0.0%,0,0,29.870492659,-93.18597230200001,2020-05-01 22:15 EDT,22,023,6.868,0.43680838672102507
Tensas,Louisiana,1,0,0,0,0.0%,0,0,32.003049557000054,-91.343210238,2020-05-01 22:15 EDT,22,107,4.666,0.2143163309044149
Fulton,Georgia,2882,61,122,4,4.2%,0,0,33.79024066,-84.46711002,2020-05-01 22:15 EDT,13,121,1021.902,2.820231294194551
DeKalb,Georgia,2072,45,49,2,2.4%,0,0,33.77153731,-84.22646531,2020-05-01 22:15 EDT,13,089,743.187,2.7879927932000963
Gwinnett,Georgia,1846,53,58,1,3.1%,0,0,33.96118879,-84.0235873,2020-05-01 22:15 EDT,13,135,902.298,2.045887278925588
Cobb,Georgia,1677,58,96,2,5.7%,0,0,33.9414802,-84.57663741,2020-05-01 22:15 EDT,13,067,745.057,2.250834499910745
Dougherty,Georgia,1530,24,123,3,8.0%,340,0,31.53332494,-84.21629439,2020-05-01 22:15 EDT,13,095,91.049,16.80413843095476
Hall,Georgia,1482,136,22,1,1.5%,0,0,34.32041152,-83.81043541,2020-05-01 22:15 EDT,13,139,195.961,7.562729318588904
Clayton,Georgia,727,11,33,3,4.5%,0,0,33.54197299,-84.35769948,2020-05-01 22:15 EDT,13,063,278.666,2.6088579159280285
Henry,Georgia,492,1,13,1,2.6%,0,0,33.45301628,-84.15426282,2020-05-01 22:15 EDT,13,151,221.307,2.223156068267158
Cherokee,Georgia,474,7,13,2,2.7%,0,0,34.24398966,-84.47624414,2020-05-01 22:15 EDT,13,057,241.910,1.9594063908064983
Richmond,Georgia,412,6,15,0,3.6%,0,0,33.35962968,-82.07361638,2020-05-01 22:15 EDT,13,245,201.463,2.0450405285337756
Sumter,Georgia,382,1,28,0,7.3%,0,0,32.0399387,-84.19706313,2020-05-01 22:15 EDT,13,261,30.352,12.585661570901424
Carroll,Georgia,375,17,14,0,3.7%,0,0,33.58262645,-85.07982315,2020-05-01 22:15 EDT,13,045,116.022,3.232145627553395
Douglas,Georgia,329,10,11,0,3.3%,0,0,33.70179591,-84.76824051,2020-05-01 22:15 EDT,13,097,141.840,2.3195149464185
Habersham,Georgia,327,23,8,0,2.4%,0,0,34.630973389000104,-83.531170526,2020-05-01 22:15 EDT,13,137,44.289,7.383323172796858
Bartow,Georgia,323,9,31,1,9.6%,0,0,34.23764397,-84.84072940000001,2020-05-01 22:15 EDT,13,015,103.620,3.117158849642926
Lee,Georgia,322,4,20,0,6.2%,0,0,31.77959716,-84.14088023,2020-05-01 22:15 EDT,13,177,29.348,10.971786833855798
Mitchell,Georgia,318,8,31,1,9.7%,0,0,31.2252705,-84.19418271,2020-05-01 22:15 EDT,13,205,22.432,14.176176890156919
Muscogee,Georgia,316,13,7,0,2.2%,0,0,32.50990011,-84.87686884,2020-05-01 22:15 EDT,13,215,196.670,1.6067524279249505
Bibb,Georgia,312,6,10,0,3.2%,0,0,32.80663592,-83.69775904,2020-05-01 22:15 EDT,13,021,153.490,2.0327057137272786
