County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Osceola,Florida,514,0,9,1,1.8%,0,0,28.06812578,-81.14519655,2020-05-05 22:51 EDT,12,097,338.619,1.5179301811180115
Seminole,Florida,403,7,8,0,2.0%,163,0,28.71700144,-81.23632262,2020-05-05 22:51 EDT,12,117,455.086,0.8855469076174612
Sarasota,Florida,395,10,48,1,12.2%,0,0,27.33889000000001,-82.53886999999997,2020-05-05 22:51 EDT,12,115,412.144,0.9584028883108816
Brevard,Florida,319,9,8,0,2.5%,0,0,28.29348419,-80.73235631,2020-05-05 22:51 EDT,12,009,576.808,0.5530436471061427
Alachua,Florida,289,0,5,0,1.7%,0,0,29.79309000000001,-82.49428,2020-05-05 22:51 EDT,12,001,263.148,1.0982412938726498
Clay,Florida,287,2,18,0,6.3%,0,0,29.98305516,-81.85778209,2020-05-05 22:51 EDT,12,019,207.291,1.3845270658156892
Pasco,Florida,284,2,8,0,2.8%,0,0,28.32453,-82.33624,2020-05-05 22:51 EDT,12,101,510.593,0.5562160076616797
Charlotte,Florida,269,12,26,1,9.7%,0,0,26.90848328,-81.90343918,2020-05-05 22:51 EDT,12,015,176.954,1.5201690834906245
St. Lucie,Florida,259,0,25,0,9.7%,0,0,27.48948,-80.33977,2020-05-05 22:51 EDT,12,111,305.591,0.8475380492226537
Leon,Florida,243,0,5,0,2.1%,0,0,30.45796803,-84.27794359,2020-05-05 22:51 EDT,12,073,288.102,0.843451277672491
Sumter,Florida,236,3,14,0,5.9%,0,0,28.70474449,-82.0809939,2020-05-05 22:51 EDT,12,119,120.999,1.9504293423912595
Lake,Florida,235,0,14,1,6.0%,0,0,28.76261973,-81.71155351,2020-05-05 22:51 EDT,12,069,335.362,0.700735324813187
Martin,Florida,218,3,6,0,2.8%,0,0,27.08809728,-80.38317334,2020-05-05 22:51 EDT,12,085,157.581,1.3834155132915769
St. Johns,Florida,214,3,4,0,1.9%,0,0,30.120509999999996,-81.62536,2020-05-05 22:51 EDT,12,109,235.503,0.9086933075162525
Marion,Florida,193,9,5,0,2.6%,0,0,29.21018701,-82.05662511,2020-05-05 22:51 EDT,12,083,348.371,0.5540070786603937
Okaloosa,Florida,161,1,5,0,3.1%,0,0,30.70702353,-86.59650821,2020-05-05 22:51 EDT,12,091,200.737,0.8020444661422658
Santa Rosa,Florida,158,0,8,0,5.1%,0,0,30.73147611,-87.01761385,2020-05-05 22:51 EDT,12,113,170.442,0.927001560648197
Suwannee,Florida,142,1,17,1,12.0%,0,0,30.19558189,-82.991493517,2020-05-05 22:51 EDT,12,121,43.924,3.2328567525726255
Flagler,Florida,141,1,4,1,2.8%,0,0,29.46142050000001,-81.31356058,2020-05-05 22:51 EDT,12,035,107.139,1.3160473777055974
Putnam,Florida,120,0,4,2,3.3%,0,0,29.61129946,-81.74554066,2020-05-05 22:51 EDT,12,107,72.766,1.6491218426188055
Gadsden,Florida,115,2,0,0,0.0%,0,0,30.57948492,-84.61351742,2020-05-05 22:51 EDT,12,039,46.017,2.499076428276507
Hendry,Florida,115,4,5,1,4.3%,7,0,26.547187111,-81.171678845,2020-05-05 22:51 EDT,12,051,40.127,2.8659007650709003
Citrus,Florida,100,1,11,0,11.0%,0,0,28.850778899999998,-82.46594866,2020-05-05 22:51 EDT,12,017,143.087,0.6988755093055273
Indian River,Florida,99,1,8,0,8.1%,0,0,27.694396500000003,-80.60612987,2020-05-05 22:51 EDT,12,061,150.984,0.6556986170720076
Columbia,Florida,96,0,2,0,2.1%,0,0,30.22449371,-82.62153926,2020-05-05 22:51 EDT,12,023,69.105,1.3891903624918602
Hernando,Florida,96,0,5,0,5.2%,0,0,28.55250381,-82.41938996,2020-05-05 22:51 EDT,12,053,182.696,0.5254630643254368
Highlands,Florida,88,1,7,0,8.0%,0,0,27.34332999,-81.34112609,2020-05-05 22:51 EDT,12,055,102.101,0.8618916563011136
Monroe,Florida,80,0,3,0,3.8%,0,0,39.49217,-91.78738,2020-05-05 22:51 EDT,12,087,76.325,1.048149361283983
Bay,Florida,76,0,3,0,3.9%,0,0,30.27874147,-85.61547985,2020-05-05 22:51 EDT,12,005,182.482,0.41647943358797035
Madison,Florida,61,0,3,1,4.9%,0,0,40.2138800000001,-85.70948,2020-05-05 22:51 EDT,12,079,18.474,3.3019378586121033
Liberty,Florida,60,0,0,0,0.0%,0,0,30.241339367000023,-84.88288456599996,2020-05-05 22:51 EDT,12,077,8.365,7.172743574417215
Nassau,Florida,59,0,1,0,1.7%,0,0,30.61077673,-81.80173997,2020-05-05 22:51 EDT,12,089,80.578,0.732209784308372
Walton,Florida,50,0,1,0,2.0%,0,0,30.65939599,-86.16268062,2020-05-05 22:51 EDT,12,131,65.858,0.7592092076892708
Bradford,Florida,48,0,2,0,4.2%,0,0,29.94996425,-82.16878035,2020-05-05 22:51 EDT,12,007,26.979,1.7791615701100856
DeSoto,Florida,40,1,4,0,10.0%,0,0,27.1862581450001,-81.8095005599999,2020-05-05 22:51 EDT,12,027,36.399,1.0989312893211352
Hardee,Florida,34,1,0,0,0.0%,0,0,27.4926875100001,-81.8099206839999,2020-05-05 22:51 EDT,12,049,27.228,1.2487145585426767
Wakulla,Florida,29,5,1,0,3.4%,0,0,30.168916068,-84.400918414,2020-05-05 22:51 EDT,12,129,31.877,0.9097468394139976
Jefferson,Florida,28,0,2,0,7.1%,0,0,30.437669342,-83.895184489,2020-05-05 22:51 EDT,12,065,14.105,1.9851116625310172
Baker,Florida,22,0,3,0,13.6%,0,0,30.331029700000002,-82.28459751,2020-05-05 22:51 EDT,12,003,27.785,0.7917941335252834
Levy,Florida,20,0,0,0,0.0%,4,0,29.3197128040001,-82.7426488529999,2020-05-05 22:51 EDT,12,075,39.961,0.500487975776382
Okeechobee,Florida,17,0,0,0,0.0%,0,0,27.427416576,-80.90123564899991,2020-05-05 22:51 EDT,12,093,40.572,0.4190081829833383
Calhoun,Florida,15,0,0,0,0.0%,0,0,30.4059162190001,-85.19725477299991,2020-05-05 22:51 EDT,12,013,14.444,1.0384934921074493
Jackson,Florida,15,0,0,0,0.0%,0,0,30.79572970000001,-85.21834956,2020-05-05 22:51 EDT,12,063,48.472,0.30945700610661825
Washington,Florida,12,0,0,0,0.0%,0,0,30.610525779,-85.665221171,2020-05-05 22:51 EDT,12,133,24.566,0.4884800130261337
Holmes,Florida,10,0,0,0,0.0%,0,0,30.867927624,-85.813986282,2020-05-05 22:51 EDT,12,059,19.430,0.514668039114771
Dixie,Florida,10,0,0,0,0.0%,0,0,29.60848620600009,-83.158776245,2020-05-05 22:51 EDT,12,029,16.437,0.6083835249741436
Hamilton,Florida,7,0,0,0,0.0%,0,0,30.496459239,-82.9480194779999,2020-05-05 22:51 EDT,12,047,14.269,0.4905739715467096
Glades,Florida,6,0,1,0,16.7%,0,0,26.960446860999998,-81.2421568239999,2020-05-05 22:51 EDT,12,043,13.363,0.44900097283544116
Gilchrist,Florida,6,0,0,0,0.0%,0,0,29.725895725999997,-82.800379616,2020-05-05 22:51 EDT,12,041,17.615,0.34061879080329266
Union,Florida,5,0,0,0,0.0%,0,0,30.04381570300011,-82.37139912800001,2020-05-05 22:51 EDT,12,125,15.239,0.32810551873482513
Taylor,Florida,3,0,0,0,0.0%,0,0,30.04717436800011,-83.60333237100001,2020-05-05 22:51 EDT,12,123,22.098,0.13575889220743959
Lafayette,Florida,3,1,0,0,0.0%,0,0,29.985460425,-83.181055723,2020-05-05 22:51 EDT,12,067,8.744,0.34309240622140896
Franklin,Florida,2,0,0,0,0.0%,0,0,29.877662527,-84.816419861,2020-05-05 22:51 EDT,12,037,11.736,0.17041581458759375
Gulf,Florida,1,0,0,0,0.0%,0,0,29.9562781650001,-85.226478868,2020-05-05 22:51 EDT,12,045,16.055,0.06228589224540642
Dallas,Texas,4623,253,121,7,2.6%,2,0,32.778220000000005,-96.79512,2020-05-05 22:51 EDT,48,113,2586.552,1.787321499819064
Tarrant,Texas,2624,40,77,2,2.9%,583,0,32.8173,-97.07655,2020-05-05 22:51 EDT,48,439,2019.977,1.2990246918653034
Travis,Texas,1876,60,58,5,3.1%,579,37,30.33462266,-97.78218981,2020-05-05 22:51 EDT,48,453,1203.166,1.559219592308958
Bexar,Texas,1652,0,48,0,2.9%,725,0,29.44892069,-98.52000770000001,2020-05-05 22:51 EDT,48,029,1925.865,0.8577963668273737
Fort Bend,Texas,1187,4,28,0,2.4%,104,0,29.52745252,-95.77065084,2020-05-05 22:51 EDT,48,157,739.342,1.605481630963749
El Paso,Texas,1029,31,22,0,2.1%,397,0,31.759159999999998,-106.48749,2020-05-05 22:51 EDT,48,141,837.654,1.2284308318231634
Potter,Texas,876,58,9,0,1.0%,20,0,35.40127385,-101.8939736,2020-05-05 22:51 EDT,48,375,120.899,7.245717499731181
Denton,Texas,806,3,22,0,2.7%,339,0,33.216590000000004,-97.13162,2020-05-05 22:51 EDT,48,121,807.047,0.9987026777870434
Collin,Texas,804,15,22,0,2.7%,446,0,33.1968,-96.80393000000001,2020-05-05 22:51 EDT,48,085,944.350,0.8513792555726161
Montgomery,Texas,662,22,15,0,2.3%,201,38,30.38862,-95.69633,2020-05-05 22:51 EDT,48,339,554.445,1.193986779572365
Galveston,Texas,648,12,28,0,4.3%,262,0,29.29532,-94.80790999999999,2020-05-05 22:51 EDT,48,167,327.089,1.9811121743623294
Brazoria,Texas,566,15,7,1,1.2%,229,0,29.049709999999997,-95.56200000000001,2020-05-05 22:51 EDT,48,039,353.999,1.5988745730920142
Lubbock,Texas,560,7,45,1,8.0%,166,0,33.61019304,-101.8204416,2020-05-05 22:51 EDT,48,303,301.454,1.857663192394196
Cameron,Texas,443,0,18,0,4.1%,191,0,26.13597462,-97.52423968,2020-05-05 22:51 EDT,48,061,421.750,1.050385299347955
Moore,Texas,434,35,6,0,1.4%,21,0,35.8376735910001,-101.892879725,2020-05-05 22:51 EDT,48,341,21.801,19.907343699830285
Webb,Texas,396,5,17,1,4.3%,88,0,27.7925,-99.4228,2020-05-05 22:51 EDT,48,479,272.053,1.455598725248389
Taylor,Texas,356,7,5,0,1.4%,62,0,32.3013988330001,-99.889981303,2020-05-05 22:51 EDT,48,441,136.348,2.6109660574412534
Hidalgo,Texas,353,0,7,0,2.0%,123,0,26.39702985,-98.18094296,2020-05-05 22:51 EDT,48,215,849.389,0.41559285557029824
Jefferson,Texas,333,8,23,0,6.9%,55,0,29.88366401,-94.16922753,2020-05-05 22:51 EDT,48,245,255.210,1.3048078053367815
Williamson,Texas,333,5,11,1,3.3%,196,5,30.64806761,-97.60077209,2020-05-05 22:51 EDT,48,491,527.057,0.6318102216648294
Walker,Texas,298,0,2,0,0.7%,14,0,30.73898292,-95.57222968,2020-05-05 22:51 EDT,48,471,71.539,4.165560044171711
Randall,Texas,296,17,3,0,1.0%,22,0,34.96596461,-101.896888,2020-05-05 22:51 EDT,48,381,132.475,2.234383846008681
Bell,Texas,210,16,3,0,1.4%,58,0,31.03765881,-97.47807382,2020-05-05 22:51 EDT,48,027,342.236,0.6136116597903202
Brazos,Texas,209,1,16,0,7.7%,115,0,30.66048584,-96.30207301,2020-05-05 22:51 EDT,48,041,219.193,0.9534976025694252
Nacogdoches,Texas,187,13,7,0,3.7%,34,0,31.623430142000107,-94.621080905,2020-05-05 22:51 EDT,48,347,65.558,2.8524360108606115
Coryell,Texas,180,18,2,0,1.1%,0,0,31.39084072,-97.79914193,2020-05-05 22:51 EDT,48,099,75.389,2.3876162304845536
Ellis,Texas,176,7,6,0,3.4%,0,0,32.34839289,-96.79460418,2020-05-05 22:51 EDT,48,139,168.838,1.0424193605704877
Hays,Texas,176,8,1,0,0.6%,71,0,30.1227,-97.8722,2020-05-05 22:51 EDT,48,209,204.150,0.8621111927504286
Smith,Texas,155,9,3,0,1.9%,91,6,32.37505601,-95.26910259,2020-05-05 22:51 EDT,48,423,225.015,0.6888429660244872
Harrison,Texas,149,9,6,0,4.0%,15,0,32.5466910110001,-94.374197022,2020-05-05 22:51 EDT,48,203,66.645,2.2357266111486234
Washington,Texas,147,2,18,0,12.2%,14,0,37.65871,-85.13231999999991,2020-05-05 22:51 EDT,48,477,34.796,4.224623519944822
Victoria,Texas,143,4,5,0,3.5%,13,0,28.79640375,-96.97175516,2020-05-05 22:51 EDT,48,469,91.970,1.55485484397086
Panola,Texas,135,0,3,0,2.2%,10,0,32.1622845640001,-94.305576,2020-05-05 22:51 EDT,48,365,23.440,5.75938566552901
Shelby,Texas,129,12,4,0,3.1%,18,0,31.7926517710001,-94.156043357,2020-05-05 22:51 EDT,48,419,25.478,5.063191773294607
Nueces,Texas,113,0,3,0,2.7%,60,0,27.7262373,-97.61348194,2020-05-05 22:51 EDT,48,355,360.486,0.3134657101801457
Hardin,Texas,112,9,3,0,2.7%,79,0,30.33236369,-94.39028561,2020-05-05 22:51 EDT,48,199,56.379,1.9865552776743114
Bastrop,Texas,98,9,2,0,2.0%,6,0,30.10364375,-97.31201151,2020-05-05 22:51 EDT,48,021,82.577,1.1867711348196228
Gregg,Texas,97,10,0,0,0.0%,44,1,32.48062462,-94.81699103,2020-05-05 22:51 EDT,48,183,123.494,0.7854632613730221
Kaufman,Texas,96,6,1,0,1.0%,0,0,32.60298369,-96.28946607,2020-05-05 22:51 EDT,48,257,118.910,0.8073332772685224
McLennan,Texas,91,0,4,0,4.4%,2,0,31.55234029,-97.20180587,2020-05-05 22:51 EDT,48,309,248.429,0.3663018407673822
Rockwall,Texas,91,3,3,0,3.3%,0,0,32.897670218,-96.407841395,2020-05-05 22:51 EDT,48,397,93.642,0.9717861643279724
Midland,Texas,90,1,8,0,8.9%,20,0,31.86932499,-102.0314523,2020-05-05 22:51 EDT,48,329,164.194,0.5481320876524112
Guadalupe,Texas,87,1,0,0,0.0%,27,0,29.58309666,-97.94865645,2020-05-05 22:51 EDT,48,187,155.137,0.5607946524684634
Johnson,Texas,87,4,4,0,4.6%,0,0,32.37899029,-97.36641179,2020-05-05 22:51 EDT,48,251,163.475,0.5321914665851047
Ector,Texas,84,0,4,0,4.8%,58,0,31.8691155500001,-102.542845811,2020-05-05 22:51 EDT,48,135,158.342,0.530497278043728
Angelina,Texas,79,24,0,0,0.0%,0,0,31.2573015080001,-94.6326175609999,2020-05-05 22:51 EDT,48,005,87.607,0.9017544260161858
Bowie,Texas,79,3,2,0,2.5%,0,0,33.559,-97.8486,2020-05-05 22:51 EDT,48,037,93.858,0.8416970316861643
Tom Green,Texas,79,0,1,0,1.3%,37,0,31.40442601,-100.4619795,2020-05-05 22:51 EDT,48,451,117.466,0.6725350314133451
Jones,Texas,78,0,0,0,0.0%,0,0,32.7397797360001,-99.87857340199993,2020-05-05 22:51 EDT,48,253,19.891,3.921371474536223
Orange,Texas,77,6,2,1,2.6%,47,0,30.128079800000002,-93.89665964,2020-05-05 22:51 EDT,48,361,84.047,0.9161540566587741
Lamar,Texas,69,2,1,0,1.4%,0,0,33.66742106,-95.57087079,2020-05-05 22:51 EDT,48,277,49.532,1.3930388435758703
Wichita,Texas,68,3,2,0,2.9%,15,0,33.98410156,-98.70169462,2020-05-05 22:51 EDT,48,485,131.818,0.5158627805003869
Gray,Texas,68,1,0,0,0.0%,1,0,35.401294250999996,-100.81242442799999,2020-05-05 22:51 EDT,48,179,22.685,2.9975754904121668
Matagorda,Texas,64,0,3,0,4.7%,28,0,28.691229999999997,-95.96755,2020-05-05 22:51 EDT,48,321,36.743,1.7418283754728792
Comal,Texas,58,0,6,0,10.3%,19,0,29.80818438,-98.2781952,2020-05-05 22:51 EDT,48,091,135.097,0.4293211544297801
Grayson,Texas,53,4,0,0,0.0%,0,0,33.61833228,-96.67387872,2020-05-05 22:51 EDT,48,181,128.560,0.4122588674548849
Hunt,Texas,52,3,3,0,5.8%,0,0,33.13330985,-96.08803634,2020-05-05 22:51 EDT,48,231,92.152,0.5642850941922042
Liberty,Texas,46,1,1,0,2.2%,0,0,30.15168965,-94.81217381,2020-05-05 22:51 EDT,48,291,81.862,0.5619212821577778
Chambers,Texas,45,0,0,0,0.0%,21,0,29.73914352,-94.60816907,2020-05-05 22:51 EDT,48,071,40.292,1.116847016777524
Parker,Texas,40,1,0,0,0.0%,0,0,32.77771907,-97.80511717,2020-05-05 22:51 EDT,48,367,129.802,0.3081616616076793
Wharton,Texas,40,1,0,0,0.0%,14,0,29.27780211,-96.22208396,2020-05-05 22:51 EDT,48,481,41.551,0.9626723785227792
Anderson,Texas,38,4,0,0,0.0%,4,2,31.813201013,-95.652507488,2020-05-05 22:51 EDT,48,001,57.863,0.6567236403228315
Brown,Texas,38,2,6,1,15.8%,11,0,31.77427489,-98.99985028,2020-05-05 22:51 EDT,48,049,37.834,1.004387587883914
Deaf Smith,Texas,38,1,0,0,0.0%,2,0,34.96599069,-102.60477540000001,2020-05-05 22:51 EDT,48,117,18.899,2.0106883962114397
Rusk,Texas,38,2,1,0,2.6%,9,0,31.796,-95.1502,2020-05-05 22:51 EDT,48,401,53.595,0.7090213639332027
Calhoun,Texas,34,1,3,0,8.8%,0,0,28.487084944000106,-96.64640772599992,2020-05-05 22:51 EDT,48,057,21.807,1.5591323886825332
Wilson,Texas,34,1,3,0,8.8%,4,0,29.174000774,-98.0865090249999,2020-05-05 22:51 EDT,48,493,48.198,0.7054234615544214
Waller,Texas,33,0,0,0,0.0%,0,0,30.0107507,-95.98760507,2020-05-05 22:51 EDT,48,473,49.987,0.6601716446276032
Henderson,Texas,32,4,0,0,0.0%,0,0,32.2098631660001,-95.843440615,2020-05-05 22:51 EDT,48,213,80.460,0.3977131493910018
Gonzales,Texas,31,1,2,0,6.5%,1,0,29.456731574000106,-97.49257796599993,2020-05-05 22:51 EDT,48,177,20.667,1.4999758068418252
Navarro,Texas,31,0,2,0,6.5%,0,0,32.049812497000104,-96.48283408799988,2020-05-05 22:51 EDT,48,349,48.583,0.6380832801597267
Polk,Texas,30,10,0,0,0.0%,0,0,30.7948749450001,-94.81733825100001,2020-05-05 22:51 EDT,48,373,47.837,0.6271296276940445
Dawson,Texas,29,3,1,0,3.4%,1,0,32.7425663430001,-101.94753446799999,2020-05-05 22:51 EDT,48,115,12.964,2.2369639000308545
Hale,Texas,29,0,4,0,13.8%,5,0,34.07052809,-101.8268085,2020-05-05 22:51 EDT,48,189,34.113,0.850115791633688
Wise,Texas,27,1,2,0,7.4%,0,0,33.2158613870001,-97.65438191700001,2020-05-05 22:51 EDT,48,497,64.639,0.4177044818143845
Maverick,Texas,26,0,0,0,0.0%,7,0,28.74301122,-100.3142594,2020-05-05 22:51 EDT,48,323,57.970,0.44850784888735556
Mason,Texas,26,2,0,0,0.0%,0,0,30.717728713000003,-99.226041083,2020-05-05 22:51 EDT,48,319,4.161,6.248497957221821
Donley,Texas,25,0,0,0,0.0%,13,0,34.9653811750001,-100.81397608299999,2020-05-05 22:51 EDT,48,129,3.387,7.381163271331562
Ochiltree,Texas,25,6,1,0,4.0%,0,0,36.278588556000045,-100.81559851099995,2020-05-05 22:51 EDT,48,357,10.348,2.415925782759954
Burnet,Texas,24,1,0,0,0.0%,0,0,30.78851107,-98.18240019,2020-05-05 22:51 EDT,48,053,45.750,0.5245901639344263
Caldwell,Texas,23,2,0,0,0.0%,0,0,29.8371241250001,-97.61996605699993,2020-05-05 22:51 EDT,48,055,41.401,0.5555421366633656
Grimes,Texas,22,0,1,0,4.5%,0,0,30.54365581,-95.98530182,2020-05-05 22:51 EDT,48,185,27.630,0.7962359753890699
Andrews,Texas,21,0,0,0,0.0%,3,0,32.305022484,-102.637820742,2020-05-05 22:51 EDT,48,003,17.818,1.1785834549332137
Titus,Texas,21,1,0,0,0.0%,1,0,33.2164176790001,-94.965378454,2020-05-05 22:51 EDT,48,449,32.730,0.6416131989000917
Fannin,Texas,20,0,0,0,0.0%,0,0,33.59309617,-96.10695931,2020-05-05 22:51 EDT,48,147,34.175,0.5852231163130944
Hockley,Texas,20,0,1,0,5.0%,0,0,33.60748276,-102.34303320000001,2020-05-05 22:51 EDT,48,219,23.162,0.8634832915983076
Hood,Texas,20,0,3,0,15.0%,5,0,32.4299866120001,-97.832177614,2020-05-05 22:51 EDT,48,221,56.901,0.35148767156991967
Medina,Texas,20,0,2,0,10.0%,2,0,29.35563822,-99.11002449,2020-05-05 22:51 EDT,48,325,49.334,0.40539992702801314
Atascosa,Texas,19,0,1,0,5.3%,6,0,28.89353491,-98.52710951,2020-05-05 22:51 EDT,48,013,48.828,0.3891209961497501
Cherokee,Texas,19,2,1,0,5.3%,8,0,31.8369770850001,-95.16516716099993,2020-05-05 22:51 EDT,48,073,51.903,0.3660674720151051
San Augustine,Texas,19,0,1,0,5.3%,0,0,31.5289700000001,-94.10651,2020-05-05 22:51 EDT,48,405,8.327,2.2817341179296267
Hutchinson,Texas,19,3,0,0,0.0%,1,0,35.839977767,-101.354656435,2020-05-05 22:51 EDT,48,233,21.571,0.8808122015669186
Castro,Texas,18,0,1,0,5.6%,0,0,34.52999459,-102.26167029999999,2020-05-05 22:51 EDT,48,069,7.787,2.3115448824964684
Hill,Texas,18,1,1,0,5.6%,0,0,31.990689839,-97.132447142,2020-05-05 22:51 EDT,48,217,35.399,0.508488940365547
Jasper,Texas,18,0,1,0,5.6%,7,0,30.7372100800001,-94.02387684699993,2020-05-05 22:51 EDT,48,241,35.504,0.5069851284362326
Milam,Texas,18,0,1,0,5.6%,0,0,30.7863001,-96.97674797,2020-05-05 22:51 EDT,48,331,24.664,0.7298086279597794
Sherman,Texas,18,0,0,0,0.0%,0,0,36.27764403100008,-101.89335973899996,2020-05-05 22:51 EDT,48,421,3.058,5.886200130804447
Fayette,Texas,17,2,1,0,5.9%,8,0,29.87685606,-96.91966842,2020-05-05 22:51 EDT,48,149,25.066,0.6782095268491184
Kendall,Texas,17,1,0,0,0.0%,8,0,29.94467657,-98.71160748,2020-05-05 22:51 EDT,48,259,41.982,0.4049354485255586
Cass,Texas,16,1,0,0,0.0%,8,0,33.0735188,-94.34505411,2020-05-05 22:51 EDT,48,067,30.087,0.531791139030146
Van Zandt,Texas,16,0,1,0,6.2%,0,0,32.56229951,-95.83587208,2020-05-05 22:51 EDT,48,467,54.368,0.2942907592701589
Upshur,Texas,15,0,0,0,0.0%,7,0,32.7363127,-94.94142272,2020-05-05 22:51 EDT,48,459,40.769,0.3679266109053448
Marion,Texas,15,0,0,0,0.0%,2,0,33.93325000000005,-87.65896999999997,2020-05-05 22:51 EDT,48,315,10.083,1.4876524843796488
Burleson,Texas,14,0,0,0,0.0%,0,0,30.492435984,-96.621279374,2020-05-05 22:51 EDT,48,051,17.863,0.7837429323181997
Jackson,Texas,14,0,0,0,0.0%,3,0,28.9555809610001,-96.5787464359999,2020-05-05 22:51 EDT,48,239,14.820,0.9446693657219973
Austin,Texas,13,0,0,0,0.0%,0,0,29.88669550700011,-96.27745759,2020-05-05 22:51 EDT,48,015,29.565,0.43970911550820224
Limestone,Texas,13,0,1,0,7.7%,0,0,31.54539187,-96.58049287,2020-05-05 22:51 EDT,48,293,23.515,0.5528386136508612
San Patricio,Texas,13,0,0,0,0.0%,0,0,27.9580800000001,-97.77216999999999,2020-05-05 22:51 EDT,48,409,67.046,0.19389672761984308
Val Verde,Texas,13,0,0,0,0.0%,11,0,26.1761900000001,-98.0811199999999,2020-05-05 22:51 EDT,48,465,49.027,0.2651600138699084
Willacy,Texas,13,0,1,0,7.7%,0,0,26.4711559160001,-97.648173955,2020-05-05 22:51 EDT,48,489,21.754,0.5975912475866507
Pecos,Texas,13,3,0,0,0.0%,0,0,30.781019297000107,-102.72354026100001,2020-05-05 22:51 EDT,48,371,15.797,0.8229410647591314
Parmer,Texas,13,0,0,0,0.0%,0,0,34.53012115800004,-102.78453514499996,2020-05-05 22:51 EDT,48,369,9.852,1.319529029638652
Erath,Texas,12,0,1,0,8.3%,0,0,32.23626376,-98.21778772,2020-05-05 22:51 EDT,48,143,41.482,0.28928209825948603
Terry,Texas,12,1,0,0,0.0%,3,0,33.1737093,-102.33494420000001,2020-05-05 22:51 EDT,48,445,12.615,0.9512485136741974
Dallam,Texas,12,0,1,0,8.3%,1,0,36.277784485,-102.602126488,2020-05-05 22:51 EDT,48,111,7.243,1.6567720557779926
Wood,Texas,11,1,0,0,0.0%,0,0,32.782113275,-95.37213601699993,2020-05-05 22:51 EDT,48,499,43.815,0.2510555745749173
Hansford,Texas,11,4,2,1,18.2%,0,0,36.2775021940001,-101.354511805,2020-05-05 22:51 EDT,48,195,5.547,1.9830539030106362
Wheeler,Texas,11,2,0,0,0.0%,0,0,35.40126040200005,-100.26967226499994,2020-05-05 22:51 EDT,48,483,5.482,2.006566946369938
Colorado,Texas,10,0,0,0,0.0%,0,0,29.620867559,-96.526292525,2020-05-05 22:51 EDT,48,089,21.022,0.4756921320521359
Kleberg,Texas,10,0,1,0,10.0%,0,0,27.4335355100001,-97.732553952,2020-05-05 22:51 EDT,48,273,31.425,0.31821797931583135
San Jacinto,Texas,10,0,0,0,0.0%,0,0,29.2961300000001,-94.78311999999993,2020-05-05 22:51 EDT,48,407,27.819,0.3594665516373701
Starr,Texas,10,1,0,0,0.0%,0,0,26.56239356,-98.7374608969999,2020-05-05 22:51 EDT,48,427,63.894,0.15650921839296336
Swisher,Texas,10,1,0,0,0.0%,1,0,34.530624216999996,-101.734868567,2020-05-05 22:51 EDT,48,437,7.484,1.3361838588989845
Frio,Texas,10,0,0,0,0.0%,1,0,28.867709593,-99.10822665200001,2020-05-05 22:51 EDT,48,163,19.394,0.5156233886769104
Morris,Texas,9,0,0,0,0.0%,2,0,33.11342037,-94.73233824,2020-05-05 22:51 EDT,48,343,12.424,0.7244043786220218
Trinity,Texas,9,1,0,0,0.0%,2,0,31.093698276999998,-95.13167772599992,2020-05-05 22:51 EDT,48,455,14.569,0.6177500171597227
Cooke,Texas,9,0,0,0,0.0%,0,0,33.6412726460001,-97.21703483299999,2020-05-05 22:51 EDT,48,097,39.571,0.22743928634606153
Montague,Texas,8,1,1,0,12.5%,0,0,33.6746123950001,-97.7247397359999,2020-05-05 22:51 EDT,48,337,19.409,0.41217991653356684
Palo Pinto,Texas,8,0,1,0,12.5%,0,0,32.7679800000001,-98.2996899999999,2020-05-05 22:51 EDT,48,363,28.317,0.2825158032277431
Houston,Texas,8,1,0,0,0.0%,0,0,31.31765234,-95.42240553,2020-05-05 22:51 EDT,48,225,22.955,0.3485079503376171
Camp,Texas,7,0,0,0,0.0%,5,0,32.973205943,-94.978571726,2020-05-05 22:51 EDT,48,063,12.813,0.546320143604152
Leon,Texas,7,1,0,0,0.0%,0,0,31.296466115,-95.995521509,2020-05-05 22:51 EDT,48,289,17.098,0.40940460872616685
Tyler,Texas,7,1,0,0,0.0%,0,0,30.7712325050001,-94.376535373,2020-05-05 22:51 EDT,48,457,21.496,0.32564197990323784
Goliad,Texas,7,0,0,0,0.0%,1,0,28.657058443,-97.4264232529999,2020-05-05 22:51 EDT,48,175,7.531,0.9294914354003452
Zapata,Texas,7,0,0,0,0.0%,0,0,27.009986526,-99.16702508799999,2020-05-05 22:51 EDT,48,505,14.369,0.48715985802769846
Freestone,Texas,7,0,0,0,0.0%,0,0,31.70266446300008,-96.14935708099995,2020-05-05 22:51 EDT,48,161,19.709,0.3551676898878685
Hartley,Texas,7,2,1,1,14.3%,0,0,35.839963332000025,-102.60279146499994,2020-05-05 22:51 EDT,48,205,5.767,1.2138026703658746
Blanco,Texas,6,0,0,0,0.0%,0,0,30.26638227,-98.39975934,2020-05-05 22:51 EDT,48,031,11.279,0.531962053373526
Falls,Texas,6,2,0,0,0.0%,0,0,31.25318333,-96.93577343,2020-05-05 22:51 EDT,48,145,17.299,0.3468408578530551
