County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Montour,Pennsylvania,4,0,0,0,0.0%,41.02789913,-76.65856740000002,2020-03-29 21:44 EDT,42,093,18.294,0.21865092380015305
Armstrong,Pennsylvania,3,1,0,0,0.0%,40.81243533,-79.46447205,2020-03-29 21:44 EDT,42,005,66.331,0.04522772157814596
Bradford,Pennsylvania,3,0,0,0,0.0%,41.78862196,-76.51555245,2020-03-29 21:44 EDT,42,015,61.304,0.04893644786637088
Lycoming,Pennsylvania,3,1,0,0,0.0%,41.34330812300004,-77.06442924199995,2020-03-29 21:44 EDT,42,081,114.859,0.026118980663247984
Blair,Pennsylvania,3,1,0,0,0.0%,40.481072015000045,-78.34857772199994,2020-03-29 21:44 EDT,42,013,123.842,0.024224414980378223
Crawford,Pennsylvania,3,1,0,0,0.0%,41.684694021000034,-80.10624720399994,2020-03-29 21:44 EDT,42,039,86.164,0.03481732510097024
Potter,Pennsylvania,2,0,0,0,0.0%,41.74490716,-77.89577995,2020-03-29 21:44 EDT,42,105,16.937,0.11808466670602821
Clearfield,Pennsylvania,2,0,0,0,0.0%,41.00014639,-78.47420594,2020-03-29 21:44 EDT,42,033,80.216,0.024932681759250022
Somerset,Pennsylvania,2,0,0,0,0.0%,39.97234258,-79.02836143,2020-03-29 21:44 EDT,42,111,74.949,0.026684812339057225
Indiana,Pennsylvania,2,0,0,0,0.0%,40.65206149200003,-79.08750616199995,2020-03-29 21:44 EDT,42,063,85.755,0.023322255262083844
Snyder,Pennsylvania,2,1,0,0,0.0%,40.769850433000045,-77.07028641999995,2020-03-29 21:44 EDT,42,109,40.466,0.04942420797706717
Mifflin,Pennsylvania,2,2,0,0,0.0%,40.61036511700007,-77.61705410999997,2020-03-29 21:44 EDT,42,087,46.362,0.04313877744704715
Cambria,Pennsylvania,1,0,0,0,0.0%,40.495210799999995,-78.71369655,2020-03-29 21:44 EDT,42,021,134.550,0.007432181345224823
Juniata,Pennsylvania,1,0,0,0,0.0%,40.53110803,-77.40205412,2020-03-29 21:44 EDT,42,067,24.562,0.040713296962788054
Warren,Pennsylvania,1,0,0,0,0.0%,41.814465664000075,-79.27460558799999,2020-03-29 21:44 EDT,42,123,40.035,0.024978144123891596
Susquehanna,Pennsylvania,1,0,0,0,0.0%,41.82132144600007,-75.80078337599997,2020-03-29 21:44 EDT,42,115,41.340,0.024189646831156264
Clarion,Pennsylvania,1,0,0,0,0.0%,41.19247373600007,-79.42103295599999,2020-03-29 21:44 EDT,42,031,38.827,0.02575527339222706
Huntingdon,Pennsylvania,1,0,0,0,0.0%,40.41694435000005,-77.98124830299997,2020-03-29 21:44 EDT,42,061,45.421,0.022016247991017368
Northumberland,Pennsylvania,1,0,0,0,0.0%,40.85198455200003,-76.70926672499995,2020-03-29 21:44 EDT,42,097,92.325,0.01083130246412131
Perry,Pennsylvania,1,0,0,0,0.0%,40.398402504000046,-77.26229203399998,2020-03-29 21:44 EDT,42,099,45.924,0.02177510669802282
Tioga,Pennsylvania,1,0,0,0,0.0%,41.77204207600005,-77.25426804399994,2020-03-29 21:44 EDT,42,117,41.226,0.024256537136758353
Cameron,Pennsylvania,1,0,0,0,0.0%,41.436747748000066,-78.20381118299997,2020-03-29 21:44 EDT,42,023,4.686,0.21340162185232608
Venango,Pennsylvania,1,1,0,0,0.0%,41.400958917000025,-79.75790242299995,2020-03-29 21:44 EDT,42,121,52.376,0.019092714220253548
Harris,Texas,526,81,3,3,0.6%,29.85762795,-95.39311138,2020-03-29 21:44 EDT,48,201,4602.523,0.1142851431703872
Dallas,Texas,488,49,10,10,2.0%,32.778220000000005,-96.79512,2020-03-29 21:44 EDT,48,113,2586.552,0.1886681574544026
Travis,Texas,200,21,1,1,0.5%,30.33462266,-97.78218981,2020-03-29 21:44 EDT,48,453,1203.166,0.16622810152547526
Denton,Texas,165,17,2,2,1.2%,33.216590000000004,-97.13162,2020-03-29 21:44 EDT,48,121,807.047,0.20444905934846422
Bexar,Texas,157,17,5,5,3.2%,29.44892069,-98.52000770000001,2020-03-29 21:44 EDT,48,029,1925.865,0.08152180968032546
Tarrant,Texas,139,11,1,1,0.7%,32.8173,-97.07655,2020-03-29 21:44 EDT,48,439,2019.977,0.06881266469865746
Collin,Texas,134,6,1,1,0.7%,33.1968,-96.80393000000001,2020-03-29 21:44 EDT,48,085,944.350,0.14189654259543602
Fort Bend,Texas,119,14,1,1,0.8%,29.52745252,-95.77065084,2020-03-29 21:44 EDT,48,157,739.342,0.1609539293047061
Galveston,Texas,70,10,0,0,0.0%,29.29532,-94.80790999999999,2020-03-29 21:44 EDT,48,167,327.089,0.21400903118111583
Montgomery,Texas,65,2,0,0,0.0%,30.38862,-95.69633,2020-03-29 21:44 EDT,48,339,554.445,0.1172343514685857
Brazoria,Texas,61,0,0,0,0.0%,29.049709999999997,-95.56200000000001,2020-03-29 21:44 EDT,48,039,353.999,0.17231687095161285
Brazos,Texas,44,4,2,2,4.5%,30.66048584,-96.30207301,2020-03-29 21:44 EDT,48,041,219.193,0.2007363373830369
El Paso,Texas,42,0,0,0,0.0%,31.759159999999998,-106.48749,2020-03-29 21:44 EDT,48,141,837.654,0.05014003395196585
Lubbock,Texas,41,0,1,1,2.4%,33.61019304,-101.8204416,2020-03-29 21:44 EDT,48,303,301.454,0.1360074837288608
Williamson,Texas,37,0,1,1,2.7%,30.64806761,-97.60077209,2020-03-29 21:44 EDT,48,491,527.057,0.0702011357405366
McLennan,Texas,34,0,0,0,0.0%,31.55234029,-97.20180587,2020-03-29 21:44 EDT,48,309,248.429,0.13686002841858236
Smith,Texas,31,4,1,1,3.2%,32.37505601,-95.26910259,2020-03-29 21:44 EDT,48,423,225.015,0.13776859320489745
Webb,Texas,30,5,0,0,0.0%,27.7925,-99.4228,2020-03-29 21:44 EDT,48,479,272.053,0.11027263070063553
Bell,Texas,28,0,1,1,3.6%,31.03765881,-97.47807382,2020-03-29 21:44 EDT,48,027,342.236,0.08181488797204269
Wichita,Texas,28,5,0,0,0.0%,33.98410156,-98.70169462,2020-03-29 21:44 EDT,48,485,131.818,0.21241408608839463
Hidalgo,Texas,28,1,0,0,0.0%,26.39702985,-98.18094296,2020-03-29 21:44 EDT,48,215,849.389,0.03296487239651091
Nueces,Texas,22,1,0,0,0.0%,27.7262373,-97.61348194,2020-03-29 21:44 EDT,48,355,360.486,0.06102872233595757
Cameron,Texas,20,0,0,0,0.0%,26.13597462,-97.52423968,2020-03-29 21:44 EDT,48,061,421.750,0.04742145820983995
Jefferson,Texas,16,4,1,1,6.2%,29.88366401,-94.16922753,2020-03-29 21:44 EDT,48,245,255.210,0.0626934681242898
Hays,Texas,13,0,0,0,0.0%,30.1227,-97.8722,2020-03-29 21:44 EDT,48,209,204.150,0.06367866764633848
Ellis,Texas,13,0,0,0,0.0%,32.34839289,-96.79460418,2020-03-29 21:44 EDT,48,139,168.838,0.07699688458759284
Midland,Texas,13,2,1,1,7.7%,31.86932499,-102.0314523,2020-03-29 21:44 EDT,48,329,164.194,0.07917463488312605
Matagorda,Texas,11,0,1,1,9.1%,28.691229999999997,-95.96755,2020-03-29 21:44 EDT,48,321,36.743,0.2993767520344011
Guadalupe,Texas,10,2,0,0,0.0%,29.58309666,-97.94865645,2020-03-29 21:44 EDT,48,187,155.137,0.06445915545614521
Comal,Texas,9,0,1,1,11.1%,29.80818438,-98.2781952,2020-03-29 21:44 EDT,48,091,135.097,0.0666187998253107
Hardin,Texas,9,3,0,0,0.0%,30.33236369,-94.39028561,2020-03-29 21:44 EDT,48,199,56.379,0.15963390624168575
Taylor,Texas,9,2,0,0,0.0%,32.30139883300007,-99.88998130299996,2020-03-29 21:44 EDT,48,441,136.348,0.06600756886789685
Johnson,Texas,8,0,1,1,12.5%,32.37899029,-97.36641179,2020-03-29 21:44 EDT,48,251,163.475,0.04893714635265331
Castro,Texas,8,0,0,0,0.0%,34.52999459,-102.26167029999999,2020-03-29 21:44 EDT,48,069,7.787,1.0273532811095414
Hockley,Texas,7,0,0,0,0.0%,33.60748276,-102.34303320000001,2020-03-29 21:44 EDT,48,219,23.162,0.30221915205940764
Kendall,Texas,7,1,0,0,0.0%,29.94467657,-98.71160748,2020-03-29 21:44 EDT,48,259,41.982,0.1667381258634653
Randall,Texas,6,3,0,0,0.0%,34.96596461,-101.896888,2020-03-29 21:44 EDT,48,381,132.475,0.04529156444612191
Washington,Texas,6,0,0,0,0.0%,37.658710000000035,-85.13231999999994,2020-03-29 21:44 EDT,48,477,34.796,0.1724336130589723
Bastrop,Texas,5,1,0,0,0.0%,30.10364375,-97.31201151,2020-03-29 21:44 EDT,48,021,82.577,0.06054954769487871
Potter,Texas,5,2,0,0,0.0%,35.40127385,-101.8939736,2020-03-29 21:44 EDT,48,375,120.899,0.041356835044127745
Tom Green,Texas,5,2,0,0,0.0%,31.40442601,-100.4619795,2020-03-29 21:44 EDT,48,451,117.466,0.04256550831730032
Val Verde,Texas,5,0,0,0,0.0%,26.176190000000076,-98.08111999999994,2020-03-29 21:44 EDT,48,465,49.027,0.10198462071919555
Calhoun,Texas,5,2,0,0,0.0%,28.48708494400006,-96.64640772599995,2020-03-29 21:44 EDT,48,057,21.807,0.22928417480625488
Gregg,Texas,4,0,0,0,0.0%,32.48062462,-94.81699103,2020-03-29 21:44 EDT,48,183,123.494,0.032390237582392664
Parker,Texas,4,0,0,0,0.0%,32.77771907,-97.80511717,2020-03-29 21:44 EDT,48,367,129.802,0.030816166160767933
Eastland,Texas,4,0,0,0,0.0%,32.32711371,-98.83236081,2020-03-29 21:44 EDT,48,133,18.270,0.21893814997263272
Terry,Texas,4,0,0,0,0.0%,33.1737093,-102.33494420000001,2020-03-29 21:44 EDT,48,445,12.615,0.3170828378913991
Bowie,Texas,3,0,0,0,0.0%,33.559,-97.8486,2020-03-29 21:44 EDT,48,037,93.858,0.031963178418461934
DeWitt,Texas,3,0,0,0,0.0%,29.08205895,-97.3568176,2020-03-29 21:44 EDT,48,123,20.435,0.14680694886224616
Brown,Texas,3,0,0,0,0.0%,31.77427489,-98.99985028,2020-03-29 21:44 EDT,48,049,37.834,0.07929375693820373
Lamar,Texas,3,2,0,0,0.0%,33.66742106,-95.57087079,2020-03-29 21:44 EDT,48,277,49.532,0.06056690624242914
Medina,Texas,3,0,0,0,0.0%,29.35563822,-99.11002449,2020-03-29 21:44 EDT,48,325,49.334,0.06080998905420198
Wharton,Texas,3,0,0,0,0.0%,29.27780211,-96.22208396,2020-03-29 21:44 EDT,48,481,41.551,0.07220042838920844
Chambers,Texas,3,0,0,0,0.0%,29.73914352,-94.60816907,2020-03-29 21:44 EDT,48,071,40.292,0.07445646778516826
Walker,Texas,3,0,0,0,0.0%,30.73898292,-95.57222968,2020-03-29 21:44 EDT,48,471,71.539,0.041935168229916546
Grayson,Texas,3,1,0,0,0.0%,33.61833228,-96.67387872,2020-03-29 21:44 EDT,48,181,128.560,0.023335407591785935
Erath,Texas,3,2,0,0,0.0%,32.23626376,-98.21778772,2020-03-29 21:44 EDT,48,143,41.482,0.07232052456487151
Victoria,Texas,3,0,0,0,0.0%,28.79640375,-96.97175516,2020-03-29 21:44 EDT,48,469,91.970,0.03261933239099706
Angelina,Texas,3,1,0,0,0.0%,31.25730150800007,-94.63261756099995,2020-03-29 21:44 EDT,48,005,87.607,0.034243838962639966
Rockwall,Texas,3,0,0,0,0.0%,32.89767021800003,-96.407841395,2020-03-29 21:44 EDT,48,397,93.642,0.03203690651630678
Dawson,Texas,3,0,0,0,0.0%,32.74256634300008,-101.94753446799996,2020-03-29 21:44 EDT,48,115,12.964,0.2314100586238815
Ector,Texas,3,2,0,0,0.0%,31.869115550000053,-102.54284581099995,2020-03-29 21:44 EDT,48,135,158.342,0.018946331358704573
Rusk,Texas,2,0,0,0,0.0%,31.796,-95.1502,2020-03-29 21:44 EDT,48,401,53.595,0.037316913891221194
Grimes,Texas,2,0,0,0,0.0%,30.54365581,-95.98530182,2020-03-29 21:44 EDT,48,185,27.630,0.07238508867173363
Crane,Texas,2,1,0,0,0.0%,31.42846649,-102.5155684,2020-03-29 21:44 EDT,48,103,4.839,0.4133085348212441
Oldham,Texas,2,0,1,1,50.0%,35.40495423,-102.60288990000001,2020-03-29 21:44 EDT,48,359,2.090,0.9569377990430623
Milam,Texas,2,0,0,0,0.0%,30.7863001,-96.97674797,2020-03-29 21:44 EDT,48,331,24.664,0.0810898475510866
Deaf Smith,Texas,2,0,0,0,0.0%,34.96599069,-102.60477540000001,2020-03-29 21:44 EDT,48,117,18.899,0.10582570506375998
Liberty,Texas,2,0,0,0,0.0%,30.15168965,-94.81217381,2020-03-29 21:44 EDT,48,291,81.862,0.024431360093816426
Burnet,Texas,2,0,0,0,0.0%,30.78851107,-98.18240019,2020-03-29 21:44 EDT,48,053,45.750,0.04371584699453552
Atascosa,Texas,2,0,0,0,0.0%,28.89353491,-98.52710951,2020-03-29 21:44 EDT,48,013,48.828,0.04096010485786843
Robertson,Texas,2,0,0,0,0.0%,31.02699864,-96.51276066,2020-03-29 21:44 EDT,48,395,16.890,0.11841326228537596
Llano,Texas,2,0,0,0,0.0%,30.70568237,-98.68396033,2020-03-29 21:44 EDT,48,299,20.640,0.09689922480620154
Wilson,Texas,2,0,0,0,0.0%,29.174000774000035,-98.08650902499994,2020-03-29 21:44 EDT,48,493,48.198,0.041495497738495375
Kaufman,Texas,2,0,0,0,0.0%,32.60298369,-96.28946607,2020-03-29 21:44 EDT,48,257,118.910,0.01681944327642755
Cass,Texas,2,0,0,0,0.0%,33.0735188,-94.34505411,2020-03-29 21:44 EDT,48,067,30.087,0.06647389237876825
San Patricio,Texas,2,0,0,0,0.0%,27.958080000000052,-97.77216999999996,2020-03-29 21:44 EDT,48,409,67.046,0.029830265787668165
Nacogdoches,Texas,2,1,0,0,0.0%,31.623430142000075,-94.621080905,2020-03-29 21:44 EDT,48,347,65.558,0.030507337014551997
Hood,Texas,2,0,0,0,0.0%,32.42998661200005,-97.832177614,2020-03-29 21:44 EDT,48,221,56.901,0.035148767156991965
Austin,Texas,2,1,0,0,0.0%,29.88669550700007,-96.27745758999998,2020-03-29 21:44 EDT,48,015,29.565,0.06764755623203111
Starr,Texas,2,0,0,0,0.0%,26.562393560000032,-98.73746089699995,2020-03-29 21:44 EDT,48,427,63.894,0.03130184367859267
Karnes,Texas,2,1,0,0,0.0%,28.905630813000073,-97.85942122599995,2020-03-29 21:44 EDT,48,255,15.387,0.12997985312276597
Lynn,Texas,2,0,0,0,0.0%,33.17683640800004,-101.81599729299995,2020-03-29 21:44 EDT,48,305,5.808,0.34435261707988984
Lavaca,Texas,1,0,0,0,0.0%,29.38432888,-96.93010975,2020-03-29 21:44 EDT,48,285,19.941,0.05014793641241663
Fannin,Texas,1,0,0,0,0.0%,33.59309617,-96.10695931,2020-03-29 21:44 EDT,48,147,34.175,0.02926115581565472
Van Zandt,Texas,1,0,1,1,100.0%,32.56229951,-95.83587208,2020-03-29 21:44 EDT,48,467,54.368,0.018393172454384932
Fayette,Texas,1,0,0,0,0.0%,29.87685606,-96.91966842,2020-03-29 21:44 EDT,48,149,25.066,0.03989467804994814
Maverick,Texas,1,0,0,0,0.0%,28.74301122,-100.3142594,2020-03-29 21:44 EDT,48,323,57.970,0.017250301880282905
Orange,Texas,1,0,0,0,0.0%,30.128079800000002,-93.89665964,2020-03-29 21:44 EDT,48,361,84.047,0.011898104631932131
Gaines,Texas,1,0,0,0,0.0%,32.74072696,-102.6349943,2020-03-29 21:44 EDT,48,165,20.321,0.04921017666453423
Blanco,Texas,1,0,0,0,0.0%,30.26638227,-98.39975934,2020-03-29 21:44 EDT,48,031,11.279,0.088660342228921
Falls,Texas,1,0,0,0,0.0%,31.25318333,-96.93577343,2020-03-29 21:44 EDT,48,145,17.299,0.05780680964217585
Hunt,Texas,1,0,0,0,0.0%,33.13330985,-96.08803634,2020-03-29 21:44 EDT,48,231,92.152,0.010851636426773158
Hopkins,Texas,1,0,0,0,0.0%,33.14926045,-95.5636767,2020-03-29 21:44 EDT,48,223,36.240,0.02759381898454746
Hale,Texas,1,0,0,0,0.0%,34.07052809,-101.8268085,2020-03-29 21:44 EDT,48,189,34.113,0.029314337642540968
Coryell,Texas,1,0,0,0,0.0%,31.39084072,-97.79914193,2020-03-29 21:44 EDT,48,099,75.389,0.013264534613803076
Limestone,Texas,1,0,0,0,0.0%,31.54539187,-96.58049287,2020-03-29 21:44 EDT,48,293,23.515,0.0425260472039124
Morris,Texas,1,0,0,0,0.0%,33.11342037,-94.73233824,2020-03-29 21:44 EDT,48,343,12.424,0.08048937540244687
Young,Texas,1,0,0,0,0.0%,33.177292012000066,-98.688426011,2020-03-29 21:44 EDT,48,503,18.114,0.055205918074417576
Uvalde,Texas,1,0,0,0,0.0%,29.35736352900005,-99.76218985499996,2020-03-29 21:44 EDT,48,463,27.009,0.03702469547187974
Swisher,Texas,1,0,0,0,0.0%,34.530624217000025,-101.734868567,2020-03-29 21:44 EDT,48,437,7.484,0.13361838588989844
Shelby,Texas,1,0,0,0,0.0%,31.79265177100007,-94.156043357,2020-03-29 21:44 EDT,48,419,25.478,0.03924954863019075
Martin,Texas,1,0,0,0,0.0%,32.30606767300003,-101.95113844699995,2020-03-29 21:44 EDT,48,317,5.614,0.17812611328820804
Harrison,Texas,1,0,0,0,0.0%,32.546691011000064,-94.374197022,2020-03-29 21:44 EDT,48,203,66.645,0.01500487658489009
Cherokee,Texas,1,0,0,0,0.0%,31.836977085000054,-95.16516716099994,2020-03-29 21:44 EDT,48,073,51.903,0.019266709053426586
Jackson,Texas,1,0,0,0,0.0%,28.95558096100007,-96.57874643599995,2020-03-29 21:44 EDT,48,239,14.820,0.06747638326585695
Montague,Texas,1,0,0,0,0.0%,33.674612395000054,-97.72473973599995,2020-03-29 21:44 EDT,48,337,19.409,0.051522489566695855
Navarro,Texas,1,0,0,0,0.0%,32.04981249700006,-96.48283408799995,2020-03-29 21:44 EDT,48,349,48.583,0.0205833316180557
Willacy,Texas,1,0,0,0,0.0%,26.47115591600005,-97.64817395499996,2020-03-29 21:44 EDT,48,489,21.754,0.04596855750666544
Lamb,Texas,1,0,0,0,0.0%,34.06859769700003,-102.35163341899994,2020-03-29 21:44 EDT,48,279,13.262,0.07540340823405217
Kleberg,Texas,1,0,0,0,0.0%,27.433535510000077,-97.732553952,2020-03-29 21:44 EDT,48,273,31.425,0.031821797931583136
Burleson,Texas,1,0,0,0,0.0%,30.49243598400005,-96.62127937399998,2020-03-29 21:44 EDT,48,051,17.863,0.05598163802272855
Caldwell,Texas,1,0,0,0,0.0%,29.837124125000052,-97.61996605699993,2020-03-29 21:44 EDT,48,055,41.401,0.02415400594188546
Polk,Texas,1,0,0,0,0.0%,30.794874945000053,-94.81733825099995,2020-03-29 21:44 EDT,48,373,47.837,0.020904320923134812
San Jacinto,Texas,1,0,0,0,0.0%,29.296130000000066,-94.78311999999994,2020-03-29 21:44 EDT,48,407,27.819,0.03594665516373701
Comanche,Texas,1,0,0,0,0.0%,31.94808523600005,-98.55824956499998,2020-03-29 21:44 EDT,48,093,13.495,0.07410151908114117
Hill,Texas,1,0,0,0,0.0%,31.990689839000026,-97.132447142,2020-03-29 21:44 EDT,48,217,35.399,0.028249385575863723
Henderson,Texas,1,1,0,0,0.0%,32.209863166000055,-95.84344061499996,2020-03-29 21:44 EDT,48,213,80.460,0.012428535918468805
Franklin,Texas,1,1,0,0,0.0%,33.17548641500007,-95.21838668799995,2020-03-29 21:44 EDT,48,159,10.679,0.09364172675344133
Andrews,Texas,0,0,0,0,nan%,32.30502248400005,-102.63782074199995,2020-03-29 21:44 EDT,48,003,17.818,0.0
Fulton,Georgia,425,47,13,13,3.1%,33.79024066,-84.46711002,2020-03-29 21:44 EDT,13,121,1021.902,0.415891151989134
DeKalb,Georgia,273,27,3,3,1.1%,33.77153731,-84.22646531,2020-03-29 21:44 EDT,13,089,743.187,0.36733688829325595
Dougherty,Georgia,247,23,17,17,6.9%,31.53332494,-84.21629439,2020-03-29 21:44 EDT,13,095,91.049,2.712824962382893
Cobb,Georgia,228,43,9,9,3.9%,33.9414802,-84.57663741,2020-03-29 21:44 EDT,13,067,745.057,0.30601685508625515
Gwinnett,Georgia,145,14,1,1,0.7%,33.96118879,-84.0235873,2020-03-29 21:44 EDT,13,135,902.298,0.1607007884313165
Bartow,Georgia,119,2,1,1,0.8%,34.23764397,-84.84072940000001,2020-03-29 21:44 EDT,13,015,103.620,1.1484269446052886
Carroll,Georgia,70,6,0,0,0.0%,33.58262645,-85.07982315,2020-03-29 21:44 EDT,13,045,116.022,0.6033338504766337
Cherokee,Georgia,60,6,1,1,1.7%,34.24398966,-84.47624414,2020-03-29 21:44 EDT,13,057,241.910,0.2480261254185441
Clayton,Georgia,59,2,1,1,1.7%,33.54197299,-84.35769948,2020-03-29 21:44 EDT,13,063,278.666,0.21172299455261856
Henry,Georgia,56,6,2,2,3.6%,33.45301628,-84.15426282,2020-03-29 21:44 EDT,13,151,221.307,0.25304215411170905
Lee,Georgia,43,4,6,6,14.0%,31.77959716,-84.14088023,2020-03-29 21:44 EDT,13,177,29.348,1.465176502657762
Douglas,Georgia,38,3,1,1,2.6%,33.70179591,-84.76824051,2020-03-29 21:44 EDT,13,097,141.840,0.2679075014100395
Clarke,Georgia,35,0,2,2,5.7%,33.95110572,-83.36741217,2020-03-29 21:44 EDT,13,059,124.602,0.2808943676666506
Hall,Georgia,33,2,0,0,0.0%,34.32041152,-83.81043541,2020-03-29 21:44 EDT,13,139,195.961,0.16840085527222254
Floyd,Georgia,28,1,2,2,7.1%,34.26324245,-85.21452762,2020-03-29 21:44 EDT,13,115,96.824,0.2891844997108155
Forsyth,Georgia,28,6,1,1,3.6%,34.22493225,-84.13349923,2020-03-29 21:44 EDT,13,117,219.880,0.12734218664726216
Fayette,Georgia,27,1,3,3,11.1%,33.413909100000005,-84.49427247,2020-03-29 21:44 EDT,13,113,111.369,0.2424373030196913
Coweta,Georgia,23,3,2,2,8.7%,33.35360269,-84.76336691,2020-03-29 21:44 EDT,13,077,140.516,0.16368242762390048
Paulding,Georgia,23,3,0,0,0.0%,33.92042456,-84.8672012,2020-03-29 21:44 EDT,13,223,155.840,0.14758726899383984
Lowndes,Georgia,20,0,1,1,5.0%,30.83362831,-83.26769554,2020-03-29 21:44 EDT,13,185,114.582,0.17454748564346928
Newton,Georgia,18,3,0,0,0.0%,33.55500659,-83.8502182,2020-03-29 21:44 EDT,13,217,106.497,0.16901884560128452
Rockdale,Georgia,18,1,1,1,5.6%,33.65422498,-84.02668352,2020-03-29 21:44 EDT,13,247,89.011,0.20222219725651883
Chatham,Georgia,16,1,0,0,0.0%,32.00381442,-81.13307069,2020-03-29 21:44 EDT,13,051,287.049,0.05573961240067026
Early,Georgia,16,0,1,1,6.2%,31.32275589,-84.90368024,2020-03-29 21:44 EDT,13,099,10.348,1.5461925009663704
Houston,Georgia,15,2,1,1,6.7%,32.45894643,-83.66617499,2020-03-29 21:44 EDT,13,153,151.682,0.09889110111944725
Sumter,Georgia,15,2,1,1,6.7%,32.0399387,-84.19706313,2020-03-29 21:44 EDT,13,261,30.352,0.49420137058513447
Mitchell,Georgia,15,0,0,0,0.0%,31.2252705,-84.19418271,2020-03-29 21:44 EDT,13,205,22.432,0.6686875891583453
Gordon,Georgia,14,0,1,1,7.1%,34.50319646,-84.87587883,2020-03-29 21:44 EDT,13,129,56.790,0.24652227504842403
Bibb,Georgia,14,1,0,0,0.0%,32.80663592,-83.69775904,2020-03-29 21:44 EDT,13,021,153.490,0.09121115382109583
Tift,Georgia,13,0,0,0,0.0%,31.45732246,-83.52672092,2020-03-29 21:44 EDT,13,277,40.510,0.3209084176746482
Richmond,Georgia,12,0,0,0,0.0%,33.35962968,-82.07361638,2020-03-29 21:44 EDT,13,245,201.463,0.05956428723884783
Columbia,Georgia,12,0,0,0,0.0%,33.53724806,-82.26219609,2020-03-29 21:44 EDT,13,073,147.295,0.08146916052819173
Laurens,Georgia,12,3,0,0,0.0%,32.46368817,-82.92216465,2020-03-29 21:44 EDT,13,175,47.418,0.25306845501708214
Spalding,Georgia,12,1,0,0,0.0%,33.26086704,-84.28421107,2020-03-29 21:44 EDT,13,255,64.719,0.18541695638066102
Oconee,Georgia,11,1,0,0,0.0%,33.83486019,-83.43704215,2020-03-29 21:44 EDT,13,219,37.017,0.2971607639733096
Polk,Georgia,10,0,0,0,0.0%,34.00168812,-85.18810974,2020-03-29 21:44 EDT,13,233,41.621,0.24026332860815452
Troup,Georgia,10,1,1,1,10.0%,33.03351893,-85.02826168,2020-03-29 21:44 EDT,13,285,69.774,0.1433198612663743
Worth,Georgia,10,2,1,1,10.0%,31.55158875,-83.85098391,2020-03-29 21:44 EDT,13,321,20.656,0.4841208365608056
Terrell,Georgia,10,0,2,2,20.0%,31.77676171,-84.43678999,2020-03-29 21:44 EDT,13,273,8.859,1.1287955751213454
Coffee,Georgia,10,3,0,0,0.0%,31.54905082,-82.84922205,2020-03-29 21:44 EDT,13,069,42.961,0.23276925583668906
Muscogee,Georgia,9,1,0,0,0.0%,32.50990011,-84.87686884,2020-03-29 21:44 EDT,13,215,196.670,0.04576193623836884
Whitfield,Georgia,8,2,2,2,25.0%,34.80552576,-84.96721045,2020-03-29 21:44 EDT,13,313,103.849,0.07703492570944352
Glynn,Georgia,8,1,0,0,0.0%,31.23258257,-81.54266737,2020-03-29 21:44 EDT,13,127,83.974,0.09526758282325483
Bryan,Georgia,7,0,0,0,0.0%,32.01425892,-81.44337836,2020-03-29 21:44 EDT,13,029,35.885,0.19506757698202593
Thomas,Georgia,7,0,0,0,0.0%,30.86367791500004,-83.91930728599993,2020-03-29 21:44 EDT,13,275,44.730,0.1564945226917058
Barrow,Georgia,6,0,1,1,16.7%,33.99322516,-83.71272533,2020-03-29 21:44 EDT,13,013,76.887,0.0780365991650084
Peach,Georgia,6,0,1,1,16.7%,32.5688118,-83.82678717,2020-03-29 21:44 EDT,13,225,26.966,0.22250241044277982
Colquitt,Georgia,6,1,0,0,0.0%,31.18836215,-83.76871368,2020-03-29 21:44 EDT,13,071,45.606,0.13156163662675963
Crisp,Georgia,6,0,0,0,0.0%,31.92288924,-83.76806139,2020-03-29 21:44 EDT,13,081,22.846,0.262628031165193
Pickens,Georgia,5,0,1,1,20.0%,34.46428491,-84.465653,2020-03-29 21:44 EDT,13,227,30.832,0.1621691748832382
Butts,Georgia,5,0,0,0,0.0%,33.28780542,-83.95714484,2020-03-29 21:44 EDT,13,035,23.750,0.21052631578947367
Meriwether,Georgia,5,2,0,0,0.0%,33.04078733,-84.68840726,2020-03-29 21:44 EDT,13,199,21.113,0.23682091602330313
Seminole,Georgia,5,2,0,0,0.0%,30.94796731,-84.8685677,2020-03-29 21:44 EDT,13,253,8.437,0.5926277112717789
Ware,Georgia,5,0,0,0,0.0%,31.053687497000052,-82.42369749299995,2020-03-29 21:44 EDT,13,299,35.599,0.14045338352200903
Upson,Georgia,5,0,0,0,0.0%,32.88119108500007,-84.29935932099994,2020-03-29 21:44 EDT,13,293,26.216,0.1907232224595667
Effingham,Georgia,4,0,0,0,0.0%,32.36755649,-81.34129987,2020-03-29 21:44 EDT,13,103,58.689,0.0681558724803626
Miller,Georgia,4,0,0,0,0.0%,31.16394414,-84.73065654,2020-03-29 21:44 EDT,13,201,5.836,0.6854009595613434
Dawson,Georgia,4,2,0,0,0.0%,34.44531828,-84.17291329,2020-03-29 21:44 EDT,13,085,23.861,0.16763756757889442
Lumpkin,Georgia,4,0,0,0,0.0%,34.5722039,-84.00274240000002,2020-03-29 21:44 EDT,13,187,31.951,0.1251916997903039
